Global Volcanism Program - Volcanoes of the World 5.0.2,,,,Downloaded on 26 Feb 2023 at 12:19 AM,,,,,,,,,,,,,,,,,,,
Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
341040,Colima,10432,Confirmed Eruption,,2,,,1795,,3,,0,,Observations: Reported,,1795,,9,,0,,19.514,-103.62
311340,Westdahl,20039,Confirmed Eruption,Pogromni or (more likely) Westdahl,4,,,1795,,0,,0,,Observations: Reported,,,,,,,,54.516,-164.65
311350,Fisher,20050,Confirmed Eruption,,,,<,1795,,0,,0,,Observations: Reported,,,,,,,,54.65,-164.43
233020,"Fournaise, Piton de la",14250,Confirmed Eruption,,,,,1795,,0,,0,,Observations: Reported,,,,,,,,-21.244,55.708
341040,Colima,10431,Confirmed Eruption,,2,,,1794,,8,,0,,Observations: Reported,,,,,,,,19.514,-103.62
341110,San Martin,10594,Confirmed Eruption,,2,?,,1794,,5,,0,,Observations: Reported,,1796,,0,,0,,18.57,-95.2
233020,"Fournaise, Piton de la",14249,Confirmed Eruption,,0,,,1794,,1,,0,,Observations: Reported,,1794,,1,,0,,-21.244,55.708
373030,Bardarbunga,12880,Confirmed Eruption,,,,,1794,,0,,0,,Observations: Reported,,,,,,,,64.633,-17.516
343030,Izalco,10773,Confirmed Eruption,,2,,,1793,,3,,29,,Observations: Reported,,1793,,9,,0,,13.813,-89.633
341110,San Martin,10593,Confirmed Eruption,Cinder cones in summit crater,4,,,1793,,3,,2,,Observations: Reported,,1793,,12,,0,,18.57,-95.2
234002,St. Paul,14394,Confirmed Eruption,SW flank (near Cape West),2,,,1793,,0,,0,,Observations: Reported,,,,,,,,-38.72,77.53
263340,Raung,16109,Confirmed Eruption,,2,,,1793,6,0,,0,,Observations: Reported,,,,,,,,-8.119,114.056
233020,"Fournaise, Piton de la",14248,Confirmed Eruption,,0,,,1792,,12,?,19,,Observations: Reported,,,,,,,,-21.244,55.708
311120,Great Sitkin,19729,Confirmed Eruption,,,,,1792,,5,,26,5,Observations: Reported,,,,,,,,52.076,-176.13
360120,Pelee,12428,Confirmed Eruption,Upper Rivière Claire valley,1,,,1792,,1,,22,,Observations: Reported,,1792,,4,?,0,,14.809,-61.166
358020,Calbuco,12250,Confirmed Eruption,,,,?,1792,,0,,0,,Observations: Reported,,,,,,,,-41.33,-72.618
243060,Tofua,14745,Confirmed Eruption,,0,,,1792,,0,,0,,Observations: Reported,,,,,,,,-19.75,-175.07
311070,Gareloi,19677,Confirmed Eruption,,2,,,1792,,0,,0,,Observations: Reported,,,,,,,,51.79,-178.794
233020,"Fournaise, Piton de la",14247,Confirmed Eruption,"Dolomieu, Mamelon Central ?",2,,,1791,,6,,5,4,Observations: Reported,,1791,,7,?,27,,-21.244,55.708
344040,Telica,10905,Confirmed Eruption,,,,,1791,,1,,24,,Observations: Reported,,,,,,,,12.606,-86.84
243100,Fonualei,14778,Confirmed Eruption,,2,,,1791,,0,,0,,Observations: Reported,,,,,,,,-18.023,-174.317
263250,Merapi,15866,Confirmed Eruption,,2,,<,1791,,0,,0,,Observations: Reported,,,,,,,,-7.54,110.446
311070,Gareloi,19676,Confirmed Eruption,,2,,,1791,,0,,0,,Observations: Reported,,,,,,,,51.79,-178.794
332010,Kilauea,10060,Confirmed Eruption,Kilauea Caldera (Keanakakoi ash),4,,,1790,,11,?,0,,Observations: Reported,,,,,,,,19.421,-155.287
358010,Osorno,12231,Confirmed Eruption,SE base,2,,,1790,,3,,9,,Observations: Reported,,1791,,12,,26,5,-41.105,-72.496
357120,Villarrica,12119,Confirmed Eruption,,1,,,1790,,1,,0,,Observations: Reported,,1801,,0,,0,,-39.42,-71.93
312030,Pavlof,20112,Confirmed Eruption,,2,,,1790,,0,,0,,Observations: Reported,,,,,,,,55.417,-161.894
311070,Gareloi,19675,Confirmed Eruption,,2,,,1790,,0,,0,,Observations: Reported,,,,,,,,51.79,-178.794
332010,Kilauea,10059,Confirmed Eruption,Lower east rift zone (230-375 m),0,,?,1790,,0,,0,,Observations: Reported,,,,,,,,19.421,-155.287
323110,Mono Lake Volcanic Field,20654,Confirmed Eruption,Paoha Island,,,,1790,75,0,,0,,Correlation: Tephrochronology,,,,,,,,38,-119.03
273070,Taal,16842,Confirmed Eruption,,2,,,1790,,0,,0,,Observations: Reported,,,,,,,,14.002,120.993
243090,Late,14773,Confirmed Eruption,NE flank?,2,,,1790,,0,,0,,Observations: Reported,,,,,,,,-18.806,-174.65
266110,Mahawu,16465,Confirmed Eruption,,2,,,1789,,12,,31,365,Observations: Reported,,,,,,,,1.352,124.865
233020,"Fournaise, Piton de la",14246,Confirmed Eruption,East side of summit cone and Bory crater,2,,,1789,,6,,0,,Observations: Reported,,1789,,7,,0,,-21.244,55.708
266110,Mahawu,16464,Confirmed Eruption,,,,<,1788,,0,,0,,Observations: Reported,,,,,,,,1.352,124.865
343100,San Miguel,10837,Confirmed Eruption,"Summit, north and SE flanks",2,,,1787,,9,,21,,Observations: Reported,,1787,,9,,23,,13.434,-88.269
354010,"Misti, El",11768,Confirmed Eruption,,1,?,,1787,,7,,28,,Observations: Reported,,1787,,10,,10,,-16.294,-71.409
233020,"Fournaise, Piton de la",14245,Confirmed Eruption,Bory,2,,,1787,,6,,14,,Observations: Reported,,1787,,8,,1,,-21.244,55.708
357120,Villarrica,12118,Confirmed Eruption,,2,,,1787,,0,,0,,Observations: Reported,,,,,,,,-39.42,-71.93
354040,Tutupaca,11798,Confirmed Eruption,,2,,,1787,,,,,,Observations: Reported,,1789,,,,,,-17.026,-70.372
263250,Merapi,15865,Confirmed Eruption,,1,?,,1786,,7,,17,,Observations: Reported,,,,,,,,-7.54,110.446
233020,"Fournaise, Piton de la",14244,Confirmed Eruption,,2,,,1786,,6,?,5,,Observations: Reported,,1786,,8,>,4,,-21.244,55.708
311190,Amukta,19784,Confirmed Eruption,,3,^,,1786,,6,,0,,Observations: Reported,,1791,,0,,0,,52.5,-171.252
311180,Seguam,19774,Confirmed Eruption,,,,,1786,,0,,0,,Observations: Reported,,1790,,0,,0,,52.315,-172.51
263200,Dieng Volcanic Complex,15773,Confirmed Eruption,Butak Petarangan (Butak),2,,,1786,,0,,0,,Observations: Reported,,,,,,,,-7.2,109.879
266030,Soputan,16303,Confirmed Eruption,,2,,,1785,,12,,31,365,Observations: Reported,,,,,,,,1.112,124.737
352006,Cayambe,11417,Confirmed Eruption,Upper SE flank,2,?,,1785,,2,,0,,Observations: Reported,,1786,,3,,0,,0.029,-77.986
384010,Fogo,13130,Confirmed Eruption,North caldera floor,2,,,1785,,1,,24,,Observations: Reported,,1785,,2,,25,,14.95,-24.35
281031,Kueishantao,16905,Confirmed Eruption,,0,,,1785,10,0,,0,,Observations: Reported,,,,,,,,24.841,121.953
263280,Kelud,15940,Confirmed Eruption,,2,,,1785,,0,,0,,Observations: Reported,,,,,,,,-7.935,112.314
354010,"Misti, El",11767,Confirmed Eruption,,2,,,1784,,7,,9,,Observations: Reported,,,,,,,,-16.294,-71.409
354006,Sabancaya,11746,Confirmed Eruption,,,,,1784,,7,,0,,Observations: Reported,,,,,,,,-15.787,-71.857
360150,Soufriere St. Vincent,12449,Confirmed Eruption,,0,,,1784,,3,<,0,,Observations: Reported,,,,,,,,13.33,-61.18
332040,Hualalai,10253,Confirmed Eruption,NW rift zone (1400-1900 m),0,,,1784,7,0,,0,,Observations: Reported,,,,,,,,19.692,-155.87
233020,"Fournaise, Piton de la",14243,Confirmed Eruption,,2,,,1784,,0,,0,,Observations: Reported,,1785,,0,,0,,-21.244,55.708
354020,Ubinas,11783,Confirmed Eruption,,2,,,1784,,0,,0,,Observations: Reported,,,,,,,,-16.355,-70.903
343030,Izalco,10772,Confirmed Eruption,,0,,,1783,,7,?,0,,Observations: Reported,,,,,,,,13.813,-89.633
371020,Reykjanes,12505,Confirmed Eruption,Reykjaneshryggur (Nyey),3,^,,1783,,5,<,1,,Observations: Reported,,1783,,8,,15,60,63.817,-22.717
373010,Grimsvotn,12809,Confirmed Eruption,Lakagigar (Skaftar) and Grímsvötn,4,+,,1783,,5,?,0,,Observations: Reported,,1785,,5,?,26,,64.416,-17.316
311110,Kanaga,19713,Confirmed Eruption,,,,?,1783,,0,,0,,Observations: Reported,?,1787,,0,,0,,51.923,-177.168
322010,Hood,20570,Confirmed Eruption,Crater Rock,,,,1781,,10,,15,45,Sidereal: Dendrochronology,?,1801,,0,,0,,45.374,-121.695
243070,Lateiki,14757,Confirmed Eruption,,2,?,<,1781,,0,,0,,Observations: Reported,,,,,,,,-19.18,-174.87
341040,Colima,10430,Confirmed Eruption,,2,,,1780,,11,,26,,Observations: Reported,,,,,,,,19.514,-103.62
263130,Guntur,15691,Confirmed Eruption,,2,,,1780,,0,,0,,Observations: Reported,,,,,,,,-7.143,107.841
263050,Salak,15643,Confirmed Eruption,Kawah Ratu,2,,,1780,,0,,0,,Observations: Reported,,,,,,,,-6.716,106.733
357120,Villarrica,12117,Confirmed Eruption,,1,,,1780,,0,,0,,Observations: Reported,,,,,,,,-39.42,-71.93
313020,Iliamna,20279,Confirmed Eruption,,,,,1778,,0,,0,,Observations: Reported,,1779,,0,,0,,60.032,-153.09
265090,Banda Api,16410,Confirmed Eruption,,2,,,1778,,0,,0,,Observations: Reported,,,,,,,,-4.523,129.881
263130,Guntur,15690,Confirmed Eruption,,2,?,,1777,,0,,0,,Observations: Reported,,,,,,,,-7.143,107.841
357120,Villarrica,12116,Confirmed Eruption,,1,,,1777,,0,,0,,Observations: Reported,,1779,,0,,0,,-39.42,-71.93
352080,Tungurahua,11633,Confirmed Eruption,,2,,,1776,,1,,3,,Observations: Reported,,,,,,,,-1.467,-78.442
311050,Little Sitkin,19668,Confirmed Eruption,,1,?,,1776,,0,,0,,Observations: Reported,,,,,,,,51.95,178.543
305030,Wudalianchi,19636,Confirmed Eruption,Laoheishan,2,?,,1776,,0,,0,,Observations: Reported,,,,,,,,48.722,126.15
263280,Kelud,15939,Confirmed Eruption,,2,,,1776,,0,,0,,Observations: Reported,,,,,,,,-7.935,112.314
233020,"Fournaise, Piton de la",14242,Confirmed Eruption,SE rift zone (Piton Takamaka),0,,,1776,,0,,0,,Observations: Reported,,,,,,,,-21.244,55.708
268060,Gamalama,16617,Confirmed Eruption,Summit and NW flank (100 m),3,,,1775,,8,,20,,Observations: Reported,,1775,,11,,6,,0.8,127.33
342110,Pacaya,10755,Confirmed Eruption,Cerro Chino (SW flank and summit),3,,,1775,,7,,1,,Observations: Reported,,1775,,7,>,23,,14.382,-90.601
263170,Ciremai,15726,Confirmed Eruption,,2,,,1775,,1,,4,,Observations: Reported,,,,,,,,-6.895,108.408
265090,Banda Api,16409,Confirmed Eruption,,2,,,1775,,0,,0,,Observations: Reported,,,,,,,,-4.523,129.881
266100,Lokon-Empung,16442,Confirmed Eruption,Empung,3,,,1775,25,0,,0,,Observations: Reported,,,,,,,,1.358,124.792
233020,"Fournaise, Piton de la",14241,Confirmed Eruption,East side of summit cone,2,,,1775,,0,,0,,Observations: Reported,,,,,,,,-21.244,55.708
221250,Tullu Moye,13955,Confirmed Eruption,Giano lava flow,,,,1775,25,0,,0,,Correlation: Anthropology,,,,,,,,8.159,39.137
345060,Irazu,11203,Confirmed Eruption,,2,?,?,1775,,0,,0,,Observations: Reported,,,,,,,,9.979,-83.852
311230,Carlisle,19797,Confirmed Eruption,,,,,1774,,7,,2,182,Observations: Reported,,,,,,,,52.894,-170.054
233020,"Fournaise, Piton de la",14240,Confirmed Eruption,SE rift zone,0,,,1774,,7,,2,182,Observations: Reported,,,,,,,,-21.244,55.708
243060,Tofua,14744,Confirmed Eruption,,2,,,1774,,6,,0,,Observations: Reported,,,,,,,,-19.75,-175.07
373010,Grimsvotn,12808,Confirmed Eruption,,2,,,1774,,2,,0,,Observations: Reported,,,,,,,,64.416,-17.316
268060,Gamalama,16616,Confirmed Eruption,,2,,,1773,,10,,21,,Observations: Reported,,1774,,1,,22,,0.8,127.33
274050,Unnamed,16888,Confirmed Eruption,,0,,,1773,,10,,0,,Observations: Reported,,,,,,,,20.33,121.75
274020,Didicas,16873,Confirmed Eruption,,1,?,,1773,,10,,0,,Observations: Reported,,,,,,,,19.077,122.202
265090,Banda Api,16408,Confirmed Eruption,,2,,,1773,,2,,6,,Observations: Reported,,,,,,,,-4.523,129.881
352080,Tungurahua,11632,Confirmed Eruption,,3,,,1773,,2,,4,,Observations: Reported,,1773,,7,?,0,,-1.467,-78.442
268060,Gamalama,16615,Confirmed Eruption,,2,,,1773,,2,,2,,Observations: Reported,,1773,,2,,7,,0.8,127.33
352022,Chacana,11458,Confirmed Eruption,South part of caldera,0,,,1773,,0,,0,,Observations: Reported,,,,,,,,-0.375,-78.25
233020,"Fournaise, Piton de la",14239,Confirmed Eruption,,2,,,1772,,11,,18,,Observations: Reported,,,,,,,,-21.244,55.708
263100,Papandayan,15685,Confirmed Eruption,,3,,,1772,,8,,12,,Observations: Reported,,1772,,8,,12,,-7.32,107.73
263170,Ciremai,15725,Confirmed Eruption,,2,,,1772,,8,,11,,Observations: Reported,,1772,,8,,12,,-6.895,108.408
263180,Slamet,15730,Confirmed Eruption,,2,,,1772,,8,,11,,Observations: Reported,,1772,,8,,12,,-7.242,109.208
344100,Masaya,11013,Confirmed Eruption,North side of Old Masaya Crater,2,,,1772,,3,,16,,Observations: Reported,,1772,,3,?,25,,11.985,-86.165
233020,"Fournaise, Piton de la",14238,Confirmed Eruption,,2,,,1772,,2,,0,,Observations: Reported,,,,,,,,-21.244,55.708
343030,Izalco,10771,Confirmed Eruption,,2,,?,1772,,0,,0,,Observations: Reported,,,,,,,,13.813,-89.633
268060,Gamalama,16614,Confirmed Eruption,,3,,,1771,,8,,28,,Observations: Reported,,1772,,10,,9,,0.8,127.33
263280,Kelud,15938,Confirmed Eruption,,2,,,1771,,1,,10,,Observations: Reported,,,,,,,,-7.935,112.314
233020,"Fournaise, Piton de la",14237,Confirmed Eruption,,,,,1771,,0,,0,,Observations: Reported,,,,,,,,-21.244,55.708
341040,Colima,10429,Confirmed Eruption,,3,,,1771,,0,,0,,Observations: Reported,,,,,,,,19.514,-103.62
357120,Villarrica,21011,Confirmed Eruption,,2,?,,1771,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
268060,Gamalama,16613,Confirmed Eruption,,3,,,1770,,7,,6,,Observations: Reported,,1770,,12,,9,,0.8,127.33
341040,Colima,10428,Confirmed Eruption,,3,,,1770,,3,,10,,Observations: Reported,,1770,,3,,12,,19.514,-103.62
343030,Izalco,10770,Confirmed Eruption,,2,,,1770,,2,,23,,Observations: Reported,,,,,,,,13.813,-89.633
222090,Olkaria,13993,Confirmed Eruption,Ololbutot,,,,1770,50,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,-0.904,36.292
261140,Marapi,15417,Confirmed Eruption,,2,,,1770,,0,,0,,Observations: Reported,,,,,,,,-0.38,100.474
384010,Fogo,13129,Confirmed Eruption,SW side,,,,1769,,4,>,0,,Observations: Reported,,,,,,,,14.95,-24.35
341040,Colima,10427,Confirmed Eruption,,2,?,,1769,,0,,0,,Observations: Reported,,,,,,,,19.514,-103.62
373030,Bardarbunga,12879,Confirmed Eruption,Volcano Uncertain: Bárdarbunga or Grímsvötn,2,,,1769,,0,,0,,,,,,,,,,64.633,-17.516
343100,San Miguel,10836,Confirmed Eruption,East flank ?,2,,,1769,,0,,0,,Observations: Reported,,,,,,,,13.434,-88.269
263250,Merapi,15864,Confirmed Eruption,,2,?,,1768,,8,,19,,Observations: Reported,,,,,,,,-7.54,110.446
352050,Cotopaxi,11553,Confirmed Eruption,,4,,,1768,,4,,4,,Observations: Reported,,,,,,,,-0.677,-78.436
373010,Grimsvotn,12807,Confirmed Eruption,Volcano Uncertain: Vatnajökull,2,,,1768,,0,,0,,,,,,,,,,64.416,-17.316
233020,"Fournaise, Piton de la",14236,Confirmed Eruption,Formica Leo,2,,,1768,,0,,0,,Observations: Reported,,,,,,,,-21.244,55.708
311310,Makushin,19760,Confirmed Eruption,,3,^,,1768,,0,,0,,Observations: Reported,,1769,,0,,0,,53.891,-166.923
357120,Villarrica,21012,Confirmed Eruption,,2,?,,1767,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
273030,Mayon,13601,Confirmed Eruption,,3,,,1766,,7,,20,,Observations: Reported,,1766,,7,,25,,13.257,123.685
373030,Bardarbunga,12878,Confirmed Eruption,,2,,,1766,,7,,0,,Observations: Reported,,,,,,,,64.633,-17.516
372070,Hekla,12745,Confirmed Eruption,Bjallagigar,4,,,1766,,4,,5,,Observations: Reported,,1768,,5,,0,,63.983,-19.666
233020,"Fournaise, Piton de la",14235,Confirmed Eruption,,2,,,1766,,3,,0,,Observations: Reported,,1766,,5,,26,5,-21.244,55.708
352050,Cotopaxi,11552,Confirmed Eruption,,3,,,1766,,2,,10,,Observations: Reported,,1766,,12,,0,,-0.677,-78.436
342040,Almolonga,10628,Confirmed Eruption,Cerro Quemado,2,,,1765,,10,,24,,Observations: Reported,,1765,,10,,25,,14.797,-91.519
265090,Banda Api,16407,Confirmed Eruption,,2,,,1765,,4,,19,,Observations: Reported,,1766,,10,,0,,-4.523,129.881
358010,Osorno,12230,Confirmed Eruption,,1,,,1765,14,0,,0,,Observations: Reported,,,,,,,,-41.105,-72.496
344040,Telica,10904,Confirmed Eruption,,2,,,1765,,0,,0,,Observations: Reported,,,,,,,,12.606,-86.84
345020,Rincon de la Vieja,11086,Confirmed Eruption,,2,?,,1765,,0,,0,,Observations: Reported,,,,,,,,10.83,-85.324
344090,Momotombo,10991,Confirmed Eruption,,2,,,1764,,0,,0,,Observations: Reported,,,,,,,,12.423,-86.539
268060,Gamalama,16612,Confirmed Eruption,North flank,2,,,1763,,0,,0,,Observations: Reported,,,,,,,,0.8,127.33
357040,Planchon-Peteroa,11930,Confirmed Eruption,Peteroa (2 km S of Planchón summit),4,,,1762,,12,,3,,Observations: Reported,,,,,,,,-35.223,-70.568
312030,Pavlof,20111,Confirmed Eruption,Volcano Uncertain,4,?,,1762,,0,,0,,,,1786,,0,,0,,55.417,-161.894
265090,Banda Api,16406,Confirmed Eruption,,2,,,1762,,0,,0,,Observations: Reported,,,,,,,,-4.523,129.881
343100,San Miguel,10835,Confirmed Eruption,NE flank (400 m),2,,,1762,,0,,0,,Observations: Reported,,,,,,,,13.434,-88.269
382050,Terceira,19961,Confirmed Eruption,Fissure zone (east of Santa Barbara),2,,,1761,,4,,17,,Observations: Reported,,1761,,4,?,28,,38.73,-27.32
263060,Gede-Pangrango,15628,Confirmed Eruption,,2,,,1761,,0,,0,,Observations: Reported,,,,,,,,-6.786,106.983
357120,Villarrica,21013,Confirmed Eruption,,2,?,,1761,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
233020,"Fournaise, Piton de la",14234,Confirmed Eruption,East flank,2,,,1760,,12,,15,,Observations: Reported,,1760,,12,,29,,-21.244,55.708
268070,Kie Besi,16682,Confirmed Eruption,,4,?,,1760,,9,,22,,Observations: Reported,,1761,,4,>,30,,0.32,127.4
244040,Savaii,14814,Confirmed Eruption,Mauga Afi (west-central Toasivi ridge),2,,,1760,,0,,0,,Observations: Reported,,,,,,,,-13.612,-172.525
311130,Kasatochi,19741,Confirmed Eruption,,0,,,1760,,0,,0,,Observations: Reported,,,,,,,,52.177,-175.508
352022,Chacana,11457,Confirmed Eruption,SW flank,0,,,1760,,0,,0,,Observations: Reported,,,,,,,,-0.375,-78.25
357110,Llaima,12025,Confirmed Eruption,,2,,,1759,,12,,0,,Observations: Reported,,,,,,,,-38.692,-71.729
357120,Villarrica,12114,Confirmed Eruption,,1,,,1759,,12,,0,,Observations: Reported,,1759,,12,,0,,-39.42,-71.93
341060,Michoacan-Guanajuato,10485,Confirmed Eruption,Jorullo,4,,,1759,,9,,29,,Observations: Reported,,1774,,0,,0,,19.85,-101.75
233020,"Fournaise, Piton de la",14233,Confirmed Eruption,,,,,1759,,0,,0,,Observations: Reported,,,,,,,,-21.244,55.708
357150,Puyehue-Cordon Caulle,12207,Confirmed Eruption,Cordón Caulle,2,,?,1759,,0,,0,,Observations: Reported,,,,,,,,-40.59,-72.117
353090,Santiago,11731,Confirmed Eruption,West flank (James Bay),,,,1759,75,0,,0,,Correlation: Anthropology,,,,,,,,-0.22,-90.77
271060,Ragang,16706,Confirmed Eruption,,2,,,1756,,0,,0,,Observations: Reported,,,,,,,,7.691,124.507
372030,Katla,12674,Confirmed Eruption,E-W fissure in center of caldera,5,?,,1755,,10,,17,,Observations: Reported,,1756,,2,,13,,63.633,-19.083
375010,Kolbeinsey Ridge,12962,Confirmed Eruption,Volcano Uncertain: north of Iceland,,,,1755,,9,,18,,,,,,,,,,66.67,-18.5
263250,Merapi,15863,Confirmed Eruption,,2,,,1755,,0,,0,,Observations: Reported,,,,,,,,-7.54,110.446
241030,Taranaki,13347,Confirmed Eruption,,,,?,1755,,0,,0,,Sidereal: Dendrochronology,,,,,,,,-39.3,174.07
273070,Taal,16841,Confirmed Eruption,Summit crater and SE flank,4,,,1754,,5,,15,,Observations: Reported,,1754,,12,,4,,14.002,120.993
351080,Galeras,11353,Confirmed Eruption,,2,,,1754,,0,,0,,Observations: Reported,,1756,,0,,0,,1.22,-77.37
373010,Grimsvotn,12806,Confirmed Eruption,NE of Palsfjall,2,?,,1753,,10,,15,45,Observations: Reported,,,,,,,,64.416,-17.316
233020,"Fournaise, Piton de la",14232,Confirmed Eruption,,2,,,1753,,0,,0,,Observations: Reported,,,,,,,,-21.244,55.708
263280,Kelud,15936,Confirmed Eruption,,2,,,1752,,5,,1,,Observations: Reported,,,,,,,,-7.935,112.314
357080,Antuco,11996,Confirmed Eruption,,3,?,,1752,,1,,31,,Observations: Reported,,1752,,2,,1,,-37.406,-71.349
357070,"Chillan, Nevados de",11969,Confirmed Eruption,Cerro Blanco and Volcán Viejo?,2,?,,1752,,1,,30,,Observations: Reported,,,,,,,,-36.868,-71.378
263250,Merapi,15862,Confirmed Eruption,,2,,,1752,,0,,0,,Observations: Reported,,,,,,,,-7.54,110.446
357072,Tromen Volcanic Plateau,11961,Confirmed Eruption,,3,?,,1751,,12,,31,365,Observations: Reported,,,,,,,,-37.144,-70.033
357091,Callaqui,19914,Confirmed Eruption,,2,,,1751,,12,,31,,Observations: Reported,,,,,,,,-37.92,-71.45
357110,Llaima,12024,Confirmed Eruption,,2,,,1751,,12,,18,,Observations: Reported,,1752,,0,,0,,-38.692,-71.729
357120,Villarrica,12113,Confirmed Eruption,,1,?,,1751,,12,,14,,Observations: Reported,,,,,,,,-39.42,-71.93
357040,Planchon-Peteroa,11929,Confirmed Eruption,,2,,,1751,,11,,0,,Observations: Reported,,1751,,12,,0,,-35.223,-70.568
233020,"Fournaise, Piton de la",14231,Confirmed Eruption,,2,,,1751,,6,,0,,Observations: Reported,,1751,,6,,0,,-21.244,55.708
352050,Cotopaxi,11551,Confirmed Eruption,,2,,,1750,,9,,2,1,Observations: Reported,,1750,,9,,4,1,-0.677,-78.436
345033,Arenal,11131,Confirmed Eruption,Summit and NW flank (A2 lava flows),0,?,,1750,50,0,,0,,Correlation: Tephrochronology,,,,,,,,10.463,-84.703
354006,Sabancaya,11745,Confirmed Eruption,,,,,1750,,0,,0,,Observations: Reported,,,,,,,,-15.787,-71.857
357090,Copahue,12001,Confirmed Eruption,,2,,?,1750,,0,,0,,Observations: Reported,,,,,,,,-37.856,-71.183
357080,Antuco,11995,Confirmed Eruption,,2,,,1750,10,0,,0,,Observations: Reported,,,,,,,,-37.406,-71.349
357123,Huanquihue Group,12087,Confirmed Eruption,Achín-Niellu (Volcán Escorial),,,,1750,100,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,-39.887,-71.58
373030,Bardarbunga,12877,Confirmed Eruption,,,,,1750,10,0,,0,,Sidereal: Ice Core,,,,,,,,64.633,-17.516
332060,Haleakala,10296,Confirmed Eruption,SW rift zone (180-360 m),,,?,1750,,0,,0,,Correlation: Anthropology,,,,,,,,20.708,-156.25
332010,Kilauea,10058,Confirmed Eruption,"East rift zone (Heiheiahulu, 520 m)",0,,?,1750,,0,,0,,Observations: Reported,,,,,,,,19.421,-155.287
332020,Mauna Loa,10187,Confirmed Eruption,North flank (2380 m) and SW rift zone?,0,,?,1750,,0,,0,,Observations: Reported,,,,,,,,19.475,-155.608
221010,"Tair, Jebel at",13919,Confirmed Eruption,,2,,,1750,50,0,,0,,Observations: Reported,,,,,,,,15.55,41.83
273070,Taal,16840,Confirmed Eruption,,4,,,1749,,8,?,11,,Observations: Reported,,1749,,9,,0,,14.002,120.993
265090,Banda Api,16405,Confirmed Eruption,,2,,,1749,,0,,0,,Observations: Reported,,,,,,,,-4.523,129.881
357070,"Chillan, Nevados de",11968,Confirmed Eruption,Volcán Viejo,3,^,?,1749,,0,,0,,Observations: Reported,,1751,,0,,0,,-36.868,-71.378
352030,Antisana,11425,Confirmed Eruption,Volcano Uncertain: possibly Reventador,2,?,<,1748,,0,,0,,,,,,,,,,-0.481,-78.141
352050,Cotopaxi,11550,Confirmed Eruption,,2,,,1747,,0,,0,,Observations: Reported,,1749,,0,,0,,-0.677,-78.436
345040,Poas,11144,Confirmed Eruption,,2,?,,1747,,0,,0,,Observations: Reported,,,,,,,,10.2,-84.233
263060,Gede-Pangrango,15627,Confirmed Eruption,,3,,,1747,,0,,0,,Observations: Reported,,1748,,0,,0,,-6.786,106.983
373080,Krafla,12947,Confirmed Eruption,Leirhnjúkur crater row,1,,,1746,,7,,10,,Observations: Reported,,1746,,7,?,10,,65.715,-16.728
352050,Cotopaxi,11549,Confirmed Eruption,,2,,,1746,,2,,0,,Observations: Reported,,,,,,,,-0.677,-78.436
357120,Villarrica,12112,Confirmed Eruption,,1,?,,1745,,0,,0,,Observations: Reported,,,,,,,,-39.42,-71.93
263250,Merapi,15861,Confirmed Eruption,,2,,,1745,,0,,0,,Observations: Reported,,,,,,,,-7.54,110.446
352050,Cotopaxi,11548,Confirmed Eruption,,4,,,1744,,5,,0,,Observations: Reported,,1744,,12,,0,,-0.677,-78.436
341040,Colima,10425,Confirmed Eruption,,2,,,1744,,0,,0,,Observations: Reported,,,,,,,,19.514,-103.62
341040,Colima,10424,Confirmed Eruption,,2,?,,1743,,10,,22,,Observations: Reported,,,,,,,,19.514,-103.62
352050,Cotopaxi,11547,Confirmed Eruption,,2,,,1743,,9,,27,,Observations: Reported,,1743,,10,,4,,-0.677,-78.436
352050,Cotopaxi,11546,Confirmed Eruption,,3,?,,1743,,4,,0,,Observations: Reported,,,,,,,,-0.677,-78.436
352050,Cotopaxi,11545,Confirmed Eruption,,3,?,,1742,,12,,9,,Observations: Reported,,,,,,,,-0.677,-78.436
352050,Cotopaxi,11544,Confirmed Eruption,,3,?,,1742,,6,,15,,Observations: Reported,,1742,,7,,0,,-0.677,-78.436
357120,Villarrica,12111,Confirmed Eruption,,2,?,,1742,,0,,0,,Observations: Reported,,,,,,,,-39.42,-71.93
358040,Michinmahuida,12176,Confirmed Eruption,,2,,,1742,,0,,0,,Observations: Reported,,,,,,,,-42.799,-72.445
352050,Cotopaxi,11543,Confirmed Eruption,,2,,,1740,,0,,0,,Observations: Reported,,1741,,0,,0,,-0.677,-78.436
358057,"Hudson, Cerro",12296,Confirmed Eruption,,,,,1740,150,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,-45.9,-72.97
268060,Gamalama,16611,Confirmed Eruption,,2,,,1739,,0,,0,,Observations: Reported,,,,,,,,0.8,127.33
